# \\ thingid : unique identifier
# \\ tf_morpho : morphology of the tidal feature system (visual inspection)
# \\ RA : decimal right ascension
# \\ Dec : decimal declination
# \\ z : SDSS spectroscopic redshift
thingid,tf_morpho,RA,Dec,z
1237678598081610036,stream,339.76951,3.092334,0.14892
1237678617405358345,stream,331.45491,1.034274,0.14213
1237678617407324376,stream,336.00003,1.0332940000000002,0.0858
1237678617941836586,stream,330.54491,1.28052,0.43796999999999997
1237678617942753544,stream,332.63286,1.454484,0.15295
1237678617943212592,stream,333.76266,1.3761889999999999,0.28406
1237678617945506284,shell,339.01145,1.585061,0.10054
1237678617945571390,stream,339.10726,1.609065,0.06305
1237678617945571745,shell,339.19458,1.611616,0.14898
1237678617945637119,stream,339.29938,1.512269,0.23035999999999998
1237678617945637220,stream,339.26976,1.488989,0.22801
1237678617946620291,stream,341.54149,1.575573,0.17844000000000002
1237678617947013203,stream,342.3532600000001,1.539276,0.14744000000000002
1237678618479362366,stream,332.11116,1.8796869999999999,0.18487
1237678618481131852,stream,336.17924,1.770361,0.16915999999999998
1237678618481460021,stream,336.9310700000001,1.821661,0.40395
1237678618481852761,stream,337.80014,1.872684,0.30243000000000003
1237678618482312003,shell,338.89812,2.02947,0.25534
1237678618482573636,stream,339.49814,1.905598,0.19632
1237678618483032283,shell,340.43338,2.03187,0.14253
1237678618483949714,stream,342.51932,1.9430330000000002,0.27991
1237678618484080875,stream,342.91123999999996,2.0588040000000003,0.1839
1237678619015381215,stream,330.08499,2.114138,0.19697
1237678619015577815,stream,330.54393999999996,2.123062,0.13412000000000002
1237678619015971054,stream,331.4050200000001,2.193835,0.11735
1237678619016561132,stream,332.81067,2.183467,0.25834
1237678619017019784,stream,333.86925,2.311227,0.11748
1237678619018330386,shell,336.87676,2.384113,0.14785
1237678619018985815,stream,338.36426,2.26168,0.21918
1237678619019378950,stream,339.28779,2.2571779999999997,0.2288800000000001
1237678619019379506,stream,339.24495,2.446957,0.35368
1237678619019510105,shell,339.54172,2.3782520000000003,0.27038
1237678619555660070,shell,337.92941,2.6536020000000002,0.16464
1237678619557102474,stream,341.25739,2.764166,0.4206
1237678619557167421,stream,341.3344600000001,2.733419,0.27657
1237678620090433741,stream,333.0591,3.105369,0.19966
1237678620092137864,stream,337.02319,3.116755,0.22524
1237678879422873833,stream,29.368796000000003,-3.233453,0.37477
1237678879424184476,stream,32.433888,-3.069283,0.16516
1237678879424249988,shell,32.573053,-3.165264,0.24491999999999997
1237678879959613644,shell,29.190641999999997,-2.718779,0.3721
1237678879959875726,stream,29.667484,-2.82556,0.17652
1237678879960072638,stream,30.15775,-2.794722,0.32988
1237678879960203434,shell,30.410034999999997,-2.7849009999999996,0.13693
1237678879960268961,shell,30.558166999999997,-2.678071,0.17743
1237678879960465604,stream,31.103456,-2.811455,0.07504
1237678879961055328,stream,32.425823,-2.750701,0.2079
1237678879961120860,stream,32.501627,-2.752868,0.20636
1237678879962431599,stream,35.57615900000001,-2.733835,0.17445
1237678879962497141,shell,35.748117,-2.6672290000000003,0.23724
1237678879962562736,shell,35.836735,-2.5839220000000003,0.294
1237678879962890422,stream,36.568989,-2.745698,0.2941
1237678879962890426,shell,36.578485,-2.716512,0.21577
1237678879963152498,stream,37.149460999999995,-2.671406,0.05355
1237678879963218133,stream,37.370705,-2.558001,0.25338
1237678879963480730,stream,38.031238,-2.571532,0.36534
1237678879963938936,stream,39.027675,-2.5116110000000003,0.18871
1237678880497074295,stream,30.448907000000002,-2.408356,0.13652
1237678880497139894,shell,30.555703,-2.313,0.17698
1237678880497205395,stream,30.741442,-2.314336,0.17797000000000002
1237678880497270883,stream,30.904846999999997,-2.308047,0.17811
1237678880497402054,stream,31.244191999999998,-2.355604,0.18688
1237678880498647234,shell,34.122945,-2.286454,0.14103
1237678880499695758,stream,36.411534,-2.237376,0.36025
1237678880499892364,shell,36.947993,-2.223153,0.21034
1237678880500220095,stream,37.590761,-2.288951,0.21195999999999998
1237678881033552134,stream,29.599245,-1.8819560000000002,0.16502
1237678881033814192,stream,30.173269,-1.937599,0.20135999999999998
1237678881034469609,stream,31.642806,-1.890338,0.17931
1237678881036501099,stream,36.306869,-1.91082,0.07157999999999999
1237678881036501111,stream,36.30791,-1.860566,0.1731
1237678881036959899,stream,37.308786,-1.8986330000000002,0.32609
1237678881545191612,stream,331.87221,-1.4263370000000002,0.09609
1237678881545519282,stream,332.6062,-1.408642,0.05591
1237678881546961237,shell,335.95339,-1.427345,0.30983
1237678881546961552,stream,335.92155,-1.544274,0.31366
1237678881572716917,stream,34.771337,-1.464291,0.35161
1237678888522350814,stream,29.170978,-3.0496659999999998,0.2971
1237678888522743868,stream,29.980891999999997,-3.028096,0.17584
1237678888522743941,stream,29.975458000000003,-2.973018,0.25626
1237678888523202691,stream,31.026225,-2.905376,0.23711
1237678888523464847,stream,31.688715999999996,-3.0545299999999997,0.0834
1237678888524186419,stream,33.362751,-2.9229830000000003,0.35488000000000003
1237678888524513388,stream,34.037855,-2.832573,0.2295
1237678888525234445,stream,35.703573,-2.886054,0.2601
1237678888525365382,stream,36.008482,-2.8812919999999997,0.1029
1237678888525496540,shell,36.2984,-2.919353,0.284
1237678888525627659,stream,36.637508000000004,-2.899607,0.28112
1237678888525955453,stream,37.296906,-2.839409,0.37023
1237678888526151876,shell,37.844404,-2.90254,0.24020999999999998
1237678889061318865,stream,33.956705,-2.440866,0.08317999999999999
1237678889062563925,stream,36.703,-2.5064900000000003,0.17914000000000002
1237678889062760657,stream,37.179516,-2.454209,0.28678000000000003
1237678889063415998,stream,38.686119,-2.29545,0.35723
1237678889596289770,stream,29.622515999999997,-2.263395,0.4413
1237678889596485784,stream,30.006808000000003,-2.1462790000000003,0.24975999999999998
1237678889598320800,stream,34.190119,-2.0007349999999997,0.06162
1237678889598386291,stream,34.326205,-2.166299,0.25017
1237678889598386340,stream,34.324222999999996,-2.170144,0.24959
1237678889598648484,stream,34.999503000000004,-2.1552119999999997,0.26686
1237678889599172718,stream,36.07553400000001,-2.030133,0.25765
1237678889599173391,stream,36.198868,-2.072428,0.3261
1237678889599762541,stream,37.504019,-1.9651939999999999,0.17422
1237678889599763058,stream,37.499931,-2.058655,0.34139
1237678889600352501,stream,38.803911,-1.9122740000000005,0.32368
1237678890133160216,stream,29.607968,-1.777616,0.16326
1237678890133226168,stream,29.686754999999998,-1.786611,0.43928999999999996
1237678890135191789,stream,34.174987,-1.7624790000000001,0.30065
1237678890135912536,stream,35.845025,-1.687068,0.20786999999999997
1237678890136961124,stream,38.162794,-1.661032,0.14472000000000002
1237678890137223386,stream,38.867129,-1.535009,0.17301
1237679253062090821,stream,37.239077,-5.081192,0.055670000000000004
1237679253062090870,stream,37.30412000000001,-5.18909,0.07368999999999999
1237679253062877322,shell,39.053596999999996,-5.164999,0.20063
1237679253597519966,stream,33.9329834,-4.84657,0.09805
1237679253597978780,stream,35.004962,-4.888918,0.33438
1237679253598306393,stream,35.73331599999999,-4.900144,0.20517
1237679253599879391,stream,39.385644,-4.559574,0.36274
1237679254132293727,stream,29.145705,-4.6507559999999994,0.13365
1237679254134849784,stream,35.026249,-4.407518,0.0695
1237679254135439502,stream,36.3523521,-4.3524980000000015,0.14171
1237679254669361445,stream,29.555371,-4.257786,0.28291
1237679254671655151,stream,34.924116999999995,-4.009302,0.20437
1237679255206232144,stream,29.523415000000004,-3.892929,0.09978
1237679255746707571,stream,37.774889,-2.98536,0.14105
1237679321786941824,stream,33.533882,-5.592713,0.44528
1237679321787531404,stream,34.876611,-5.514412999999999,0.08429
1237679321789366433,shell,39.157044,-5.2011910000000015,0.30508
1237679321789432030,stream,39.200311,-5.204093,0.30164
1237679322321846538,shell,28.986223,-5.3716019999999975,0.24394000000000002
1237679322322109096,stream,29.69397,-5.362357,0.40255
1237679322324926596,stream,36.070867,-5.0568290000000005,0.14332
1237679322325647908,stream,37.722831,-4.858561,0.29393
1237679322858913948,stream,29.394190999999996,-4.85032,0.30706999999999995
1237679322861404244,stream,35.152699,-4.622742,0.19934000000000002
1237679322861404285,stream,35.216173,-4.655921,0.20443
1237679323395653844,stream,29.149186,-4.411729,0.35971
1237679323932655751,stream,29.471811,-4.116715,0.28286
1237679323936784550,stream,38.918603000000004,-3.678731,0.28598
1237679323936915722,stream,39.114246,-3.63615,0.36252
1237679324469592249,stream,29.632815,-3.642433,0.16652
1237679324471230584,stream,33.333618,-3.4879300000000004,0.07547000000000001
1237679339494441174,stream,33.626868,-7.121064,0.22521
1237679339496997272,stream,39.413742,-6.753589999999999,0.28567
1237679340029739176,stream,29.931463,-6.9849830000000015,0.23601
1237679340567986318,stream,33.099596000000005,-6.402952,0.22760999999999998
1237679340568183296,shell,33.528083,-6.2299190000000015,0.4307
1237679340569297066,stream,36.017047,-6.088838,0.31947
1237679340570869819,stream,39.63131,-5.934001,0.08035
1237679341103284399,stream,29.48785100000001,-6.179973,0.12174000000000001
1237679438278230300,stream,36.459656,-7.048477,0.05351
1237679438815035558,stream,36.231951,-6.747363000000001,0.2028
1237679438816215208,stream,38.891892999999996,-6.570349,0.18035
1237679439348891965,stream,29.223705,-6.667352,0.23209000000000002
1237679439349153937,stream,29.867415,-6.739560000000001,0.15972
1237679439353282762,stream,39.349577000000004,-6.0590129999999975,0.23205
1237679439885566203,stream,28.853184999999996,-6.252981,0.11886
1237679439889432810,stream,37.633666,-5.726942,0.19196
1237679439889957148,stream,38.846339,-5.74139,0.34026999999999996
1237679439890219153,stream,39.393103,-5.570995,0.36834
1237679440422699151,stream,29.387631,-5.8121,0.12859
1237679440423747750,stream,31.780938,-5.709779,0.1328
1237679440425975958,stream,36.883062,-5.403611,0.19286
1237679440426303633,stream,37.695709,-5.473272,0.12766
1237679998229742548,stream,330.69672,-1.5473709999999998,0.36374
1237679998770413870,stream,339.36915,-1.398176,0.18854
1237680000376963289,stream,32.558928,-2.009325,0.14157999999999998
1237680000913375400,stream,31.370065000000004,-2.378172,0.18548
1237680001450246262,stream,31.15595200000001,-2.222841,0.1767
1237680001450246598,stream,31.176379999999998,-2.210391,0.39783
1237680001450311976,stream,31.159246000000003,-2.0083990000000003,0.24925999999999998
